,Unnamed: 0,label,text
61172,7206,Architekturbüros,"Voigtländer Architekten, Dipl.-ing. Architekten"
9785,18642,Elektriker,Sieder Elektromechaniker-handwerk Dr.-ing. Betz
23602,35611,Maler,Weinschenker Malermeister
6217,39503,Restaurants,"Gaststätten, Restaurants - Zum Michaenwäldchen Inh. B. Pöhle Gaststätte"
33690,45151,Tiefbau,Forst Bauunternehmung Gmbh
53573,10817,Dienstleistungen,Frank Heine Wps - Workplace Solutions Gmbh
61755,48581,Unternehmensberatungen,Brinker Consulting Gmbh
17931,27670,Gebrauchtwagen,Hans Jakobi Autohandel Kubschütz
60092,52227,Unternehmensberatungen,Thoranet Gmbh Unternehmensberatung F. Netzwerk U. Systemmanagment
19895,58437,Versicherungsvermittler,Da Direkt Versicherung Geschäftsstelle
35984,4491,Architekturbüros,Aretin Architekt
32226,61385,Werbeagenturen,Casa Werbung Gmbh Werbeunternehmen
42026,12331,Dienstleistungen,Peter Hering Premium Bodywear Ag Customer Service
22156,42400,Sanitärinstallationen,Hke Gebäudetechnik Gbr Heizung- Und Sanitärbetrieb
62069,40953,Restaurants,Struwwelpeter
24275,27172,Gebrauchtwagen,Büche U. Tröndle Sportwagen Gmbh Automobilhandel
12868,5257,Architekturbüros,Gerhard Fröhlich Architekturbüro Mohwinkel Architekt
14000,22994,Friseure,Haarstudio Nimet Toraman Friseur Utz
46458,21126,Friseure,Aida Friseur Gmbh Friseursalon Amann
62177,62987,Werbeagenturen,Theo Raschke Creativ Werbung Werbeagentur
60086,49913,Unternehmensberatungen,Hemmerle Consulting Imhof
33934,38734,Restaurants,Galileo-galilei
8485,56888,Vermittlungen,"Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Solaranlagenbau Clasen"
5964,49441,Unternehmensberatungen,Focus Unternehmens- Managementberatung
47313,8034,Autowerkstätten,D'antuono Autoservice Gmbh Autovermietung Werkstatt Kühn
53902,7223,Architekturbüros,Vowinkel Architekturbüro
20304,18927,Elektriker,Wesser Elektroinstallation Gast
54020,12105,Dienstleistungen,Mps Medical Product Service Gmbh
15464,42308,Sanitärinstallationen,Heizung Sanitär Viehmann Burhan
23486,37655,Physiotherapie,Schemmann Praxis Für Physiotherapie Enders
54081,25655,Gebrauchtwagen,Auto-center Noichl Gmbh Probst
25062,8275,Autowerkstätten,Gert Baumgärtner Tschörtner Kfz-werkstatt
47826,34214,Maler,Kanthack Malermeister
245,10403,Dienstleistungen,Daniel Bergen Abrechnungsservice Wundram Gbr Dienstleistungsbetrieb
39970,22498,Friseure,Friseursalon Sahra
36518,60155,Versicherungsvermittler,Pötsch Versicherungsservice
29453,2429,Apotheken,Apotheken - Engel-apotheke Herfriedia Krüger Apotheken
33242,13941,Edv,Computerservice Gbr Computereinzelhandel
18322,16042,Elektriker,Becht Elektromeister
59392,60023,Versicherungsvermittler,Ovs Oberl. Versicherungsvermittlungs- U. Servicebüro Lücke
52119,11702,Dienstleistungen,Klemz Instandsetzungs- U. Dienstleistungs Gmbh
13356,8298,Autowerkstätten,Go-cars Autoservice
15501,28937,Gebrauchtwagen,Wollny Autohandel
57824,58363,Versicherungsvermittler,Bücker Lvm Versicherungen
13895,52742,Unternehmensberatungen,Überall Industrieberatung
62031,25603,Gebrauchtwagen,"Auto Conen Gmbh Fiat, Turguta, Romeo, Lancia Professional Händler"
42973,52866,Vereine,Alzheimer Gesellschaft Wiesbaden E.v.
7537,15592,Edv,Steilen Edv
22364,52350,Unternehmensberatungen,Umco Umwelt Consult Gmbh
40097,12305,Dienstleistungen,Pcp Plus Catering Profis Hauswirtschaftl. Dienstleistungen Ag
55286,25694,Gebrauchtwagen,Autocenter Ermak Autohaus
43910,22080,Friseure,Fred Haarideen Friseursalon
12311,37147,Physiotherapie,Osteopathie Physiotherapie Praxis Heil
76,29679,Handelsvermittler Und -vertreter,Hans-günthers Büro & Kopiersysteme Handelsgesellschaft Mbh
12594,437,Allgemeinärzte,Flasinski Praxis Für Allgemeinmedizin
62214,4407,Architekturbüros,Architekturbüro Hofmann
5732,40834,Restaurants,Schlossgastronomie Corvey
14323,56977,Vermittlungen,"Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Solarstromanlagenbau Bäcker"
51317,16958,Elektriker,Elektro-istvan Gmbh
51621,62239,Werbeagenturen,Kührer Werbedienst Schnitzler
61842,54413,Vereine,Lebenshilfe E.v Schmalkaden Steffens
6728,39850,Restaurants,Hotel-gasthof Zur Linde
53337,32955,Hotels,Tannenhof Restaurant
60010,44241,Tiefbau,Bau- Und Tahsinnieurleistungen Gmbh
35500,7698,Autowerkstätten,Autodienst Halle-süd Ug (haftungsbeschränkt) Engelhardt
6054,40108,Restaurants,Kurt Großmann Restaurant la Locanda
49391,9449,Autowerkstätten,Thorsten Wendt Auto-service-cavdar Autoreparaturwerkstatt
62978,41400,Sanitärinstallationen,Ammon Sanitärtechnik Gmbh
41317,50758,Unternehmensberatungen,Lycka Consulting Gmbh Beratung
48506,56692,Vermittlungen,"Elektro A-z & Notdienst, Alarm-, Photovoltaik-/solarstrom-, Sat-, Sprechanlagen E.k. Solartechnik Petersen"
17674,18698,Elektriker,Stefan Engelmann Elektro-center Gammer Gmbh
29337,12599,Dienstleistungen,Rodinger Frischei Service Gmbh
36046,56119,Vermittlungen,Aktiv Auskunft Verbraucher-beratung Gmbh Verbraucherschutz Petermann
9383,4971,Architekturbüros,E-architekten
14515,35380,Maler,Stefan Gast Jochum Maler + Lackierbetrieb
6130,54952,Vereine,Reit- U. Fahrverein E.v. Mair
59233,58808,Versicherungsvermittler,Friedrich Lucht Prümper Versicherungen
19569,18991,Elektriker,Wolfgang Leistner Seynstahl Elektroinstallation
61914,16367,Elektriker,Elektro Anlagenbau Mages Gmbh Elektroinstallation
5674,50580,Unternehmensberatungen,Kuch & Kuthe Gbr Unternehmensberatung Strohmeier
37032,5022,Architekturbüros,Erdmann John Reich Gmbh Architekturbüro
35241,17205,Elektriker,Ewald Wilkens Guderian Elektroinstallation
48145,37000,Physiotherapie,Massage/krankengymnastik/lymphdrainage D. Mädge Und D. Techmann Vogel
42377,12607,Dienstleistungen,Roland Ewert Gts Gesellschaft Für Technischen Service Mbh
18581,35534,Maler,Vallo Malermeister
52522,23136,Friseure,Hair Killer Petermann
39739,43303,Sanitärinstallationen,Rutger Georgi Begalke Heizung Sanitär
44486,40976,Restaurants,Tafeley In Der Trotzburg Restaurant Mehlhorn
51261,2402,Apotheken,Apotheken - Dr. Oehms Apotheke Inh. Rudi Oehm E.k.
20067,36920,Physiotherapie,Limpert Krankengymnastik Siegel
37755,40431,Restaurants,Papageno-restaurant Gmbh
17889,11614,Dienstleistungen,Karl-Heinz Böker Contros Systems & Solutions Gmbh
24433,10390,Dienstleistungen,"D.w.i. Service Gmbh Dichtung, Wartung & Instandhaltung Joos"
2430,17426,Elektriker,Günter Brandenburg Viehbacher Elektromeister
45777,32397,Hotels,Ibis Stuttgart City Zühlke
59532,1409,Allgemeinärzte,Praxis Für Allgemeinmedizin Franz-xaver Kussek
7033,56770,Vermittlungen,"Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Satellitenantennenbau Epple"
51509,1613,Allgemeinärzte,Scholze Fachärztin Für Allgemeinmedizin Dr. Med.
38386,5211,Architekturbüros,Ganeff Architekt Dipl.-ing. Rost
34147,45532,Tiefbau,Hartmaier Bauunternehmen Gmbh
19921,25731,Gebrauchtwagen,Autohandel Beli Autohandel Böhnke
52997,58577,Versicherungsvermittler,Dirk Schwager Flamm Gothaer Versicherung
55846,15513,Edv,Seifert Computerservice Jakub Seifert
29637,14984,Edv,Mannes Computerservice
27170,29750,Handelsvermittler Und -vertreter,Hiepel Handelsvertretungen
28844,49124,Unternehmensberatungen,Dpc Pharma Consulting List
13229,49593,Unternehmensberatungen,Gerhard Althoff A & O Enterprises Gmbh Unternehmensberatung
13242,20945,Elektrotechnik,Verbund-lnnkraftwerke Gmbh Kraftwerk Samach Elektrotechnik
5307,8026,Autowerkstätten,Cosy Wasch Autoservice Betriebe Gmbh Service Hauptverwaltung Cosy-was Service
25915,48389,Unternehmensberatungen,Bav-international Gesellschaft F. Unternehmensberatung U. Pensionsmanagement Mbh Kappler
59428,51139,Unternehmensberatungen,Novaplan Gmbh Unternehmensberatung Peschel
17007,50614,Unternehmensberatungen,Köller Consulting
54017,6107,Architekturbüros,Künzler Architekt Bauingenieur Schlecht
61983,31860,Hotels,Hotel Zur Bleiche Sommerfeld
21417,4551,Architekturbüros,Ballheim Architekt Dipl.-ing.
6880,8552,Autowerkstätten,Jewo Gmbh Kfz-reparaturen
49959,18920,Elektriker,Werner Hirt Pucaro Elektro-isolierstoffe Gmbh
56971,52759,Vereine,Acv Automobil-club Verkehr Brd E. V. Ortsclub Düsseldorf Rieß
54662,40105,Restaurants,Kurhaus Schluchsee Restaurant
44294,31157,Hotels,Buskes Hotel Steinförde Hotel
5966,56981,Vermittlungen,"Elektro A-z & Notdienst,alarm-,photovoltaik-/solarstrom-,sat-,sprechanlagen E.k. Solarstromanlagenbau Heider"
23075,14040,Edv,Data Division Computersysteme
62714,33944,Maler,Hefter Malerbetrieb Gmbh
6976,29676,Handelsvermittler Und -vertreter,Hans-Joachim Rauscher Impex Anlagen E.k. Handelsagentur
6945,10009,Dienstleistungen,B. Service Gmbh
15213,54089,Vereine,Islamischer Verein Kempten
20580,55893,Vermittlungen,"A.a.b. Absicherungen, Alarmanlagen & Bewachungen, Notrufzentrale Remus E.k. Wachdienst Carstensen"
56889,15039,Edv,Michael Scherf Jinkertz Edv- Und Bürobedarf
27448,19156,Elektrotechnik,Balz Elektrotechnik Holstein
46339,14741,Edv,Josef Lucht Schiebel Computersysteme
21482,34822,Maler,Mosler Malerbetrieb Noll
34448,12495,Dienstleistungen,Rampf Eco Solutions Gmbh & Co Kg
34487,34150,Maler,Joachim Hans Maler Und Bautenschutz Gmbh Malerbetrieb
62732,57647,Vermittlungen,Rechtsanwalt/ Notar Auskunft 24stunden Vermittlung Zu Fachanwälten E.v.
576,43261,Sanitärinstallationen,Rippel Sanitärinstallation
54197,55210,Vereine,Stadtmission Offenbach E.v.
17660,3868,Apotheken,Rudolf Koop Apotheke Merburg Apotheke
54746,17047,Elektriker,Elektro-u. Sonnenschutztechnik Littmann & Lübbe Gmbh & Co.kg
22809,41213,Restaurants,Zentralgasthof Weinböhle Gmbh
50705,40209,Restaurants,Lars Borowski Pacos
60736,44459,Tiefbau,Beck - Bau-gmbh Köppen
43218,23192,Friseure,Hairdressers'inn Knauer
4872,49320,Unternehmensberatungen,"Espi Consulting Gmbh Changemanagement, Training U. Coaching"
4420,59385,Versicherungsvermittler,Höntschel Versicherung
30075,37146,Physiotherapie,Osten Praxis Für Krankengymnastik Karle
4466,21413,Friseure,Brodhagen Friseur
26807,51481,Unternehmensberatungen,Ptc Synergy Ag Für Prozess Und Technologie Consulting
63222,45145,Tiefbau,Flug Baugeschäft Steinmann
20128,33279,Maler,Bogusch Malerwerkstatt Schulz
33222,24501,Friseure,Radon Friseurmstr.
3156,51862,Unternehmensberatungen,Schwedesky
50079,25806,Gebrauchtwagen,Autohaus An Der Salzstraße Gmbh
43816,18523,Elektriker,Scharnhorst Elektroinstallateur
49209,35225,Maler,Schmerbeck Maler- Und Lackierermeister Hoyer
57744,8593,Autowerkstätten,Jürgen Nolting Brügge Gmbh Kfz
60483,6117,Architekturbüros,Lamping Architekt Severin
54704,35289,Maler,Sefrin Malermeister
33849,30694,Handelsvermittler Und -vertreter,Thomas Heyne Schlieper Hdl.vertr.
32487,42195,Sanitärinstallationen,Hans-Josef Wedel Plesec & Schendel Gbr Sanitär-heizungs- Und Klimatechnik
53721,5286,Architekturbüros,Giessegi Architekturbüro
44086,34301,Maler,Knaul Malerwerkstatt Mair
32229,43342,Sanitärinstallationen,Sanitär Aal Abfluss Rohr Kanalreinigung Sanitär Wasserschadennotdienst Tag+nacht Rolf
44853,52523,Unternehmensberatungen,Weisser Consultants International Gmbh
19559,33447,Maler,Dierl Maler Gmbh
20933,61651,Werbeagenturen,Fab Kommunikation Gmbh Werbung Und Verlag
41198,17305,Elektriker,Gaebel Elektroinstallation Herzig
9656,45785,Tiefbau,Huttner Tiefbau Dorn
22990,55937,Vermittlungen,"A.a.b. Absicherungen, Alarmanlagen & Bewachungen, Wachdienst Tetzlaff"
20888,61684,Werbeagenturen,Fixtreme Werbeagentur Olbrich
12197,924,Allgemeinärzte,Karl-Heinz Hirth Karweck Fachärztin Für Allgemeinmedizin Dr.
51825,2405,Apotheken,Apotheken - Duburg Apotheke
18841,18515,Elektriker,Savvas Träger Elektrohandwerksbetrieb Förtsch Gmbh & Co.kg
44491,37799,Physiotherapie,Steigleder Physiotherapie
59652,41485,Sanitärinstallationen,Bark Heizung Sanitär
59731,16411,Elektriker,Elektro Bruland Gmbh
32315,51821,Unternehmensberatungen,Schmitt Und Partner Wirtschaftsberatungs Gmbh Unternehmensberatung
30606,39086,Restaurants,"Gaststätten, Restaurants - Gutshaus Grambek Internationale Küche"
24069,28638,Gebrauchtwagen,Seba Kraftfahrzeuge
36004,24953,Friseure,Steffen Willms Jaax Haarstudio
46758,62746,Werbeagenturen,Rotomedia Medien- & Werbeagentur
50943,37789,Physiotherapie,Stebner Eckhardt Therapiezentren Lerchenfeld Krankengymnastik
51954,29507,Handelsvermittler Und -vertreter,Gerwald Präzision Werksvertretung
51776,42694,Sanitärinstallationen,Knab Gmbh Heizung-klima-sanitär-technik
32798,28120,Gebrauchtwagen,Lada Automobile Gmbh Hegemann
5031,55803,Vereine,Ökus E.v.
36611,42315,Sanitärinstallationen,Heizung Und Sanitär Springer
2729,30398,Handelsvermittler Und -vertreter,Ralf Wrede Eurich Handelsvertretungen
14931,28930,Gebrauchtwagen,Wolfgang Pagel Auto Friesen Gmbh Automarkt
26099,3711,Apotheken,Paracelsus Apotheke Dr. Oehrle Apotheke Bickel
16743,50766,Unternehmensberatungen,"Lösel-consult, Consulting, Controlling, Rating Schnelle"
16015,24896,Friseure,Simply For Your Hair Friseur Lehmann
9642,53426,Vereine,Eckhard Rösner Fachwerk E.v.
18832,7507,Autowerkstätten,Albert Kölbl Ligurno Auto U. Service Gmbh Fahrzeugservice
60874,13027,Dienstleistungen,Taubner Network Solutions Gmbh Grosch
11167,19546,Elektrotechnik,Elsner Elektronik Inh. Hans-h. Elsner Computer
1888,31650,Hotels,Hotel Empfinger Hof
45821,42621,Sanitärinstallationen,Karl-willi Himmels Gmbh Heizung- Und Sanitärbetrieb
48655,7112,Architekturbüros,Thomas Vogel Blanz-düsterfeld Architekturbüro
53255,55173,Vereine,Sozialtherapie Kassel E. V. Roll
28726,19574,Elektrotechnik,Erwin Henschel Elektronik-service Mothes Gmbh
34999,16081,Elektriker,Blaich Elektroinstallation Mack
45861,56030,Vermittlungen,Aktiv Auskunft Verbraucher-beratung Gmbh Verbraucherrecht Breidenbach
30836,12929,Dienstleistungen,Star-dienstleistungen Gmbh
31793,56565,Vermittlungen,"Elektro A-z & Notdienst, Alarm-, Photovoltaik-/solarstrom-, Sat-, Sprechanlagen E.k. Solaranlagenbau Hansen"
1912,48308,Unternehmensberatungen,Atp Service Und Consulting Gmbh
3123,30221,Handelsvermittler Und -vertreter,Mrh - Mülsener Rohstoff- Und Handelsgesellschaft Mbh
32591,58427,Versicherungsvermittler,D. A. S. Versicherungen Versicherungskaufmann (bwv) Betz
17464,29748,Handelsvermittler Und -vertreter,Hfm Nordholz Handelsgesellschaft Mbh Dachbaustoffhandel Dahlmann
57435,42513,Sanitärinstallationen,Janz Giancarlo Inh. Udo Falkner Kg Gas- Und Wasserinstallateurmeister
54844,2838,Apotheken,Arens' Lutwinn-apotheke Marien Apotheke
31491,62837,Werbeagenturen,Seiler Werbung Inh. Heinz-joachimika Kontek
3217,50402,Unternehmensberatungen,Karl-anton Beratung Coaching Suitbert Steffen Unternehmensberatung
63284,23324,Friseure,Headlines Haircutting Int. Friseur
7,21317,Friseure,Bektas Hair Design
47201,45310,Tiefbau,Gib Gmbh Bauunternehmen
5300,6162,Architekturbüros,Lierow Architekt Israel
53674,49107,Unternehmensberatungen,Do-it Unternehmensberatung Unternehmensberatung Ammon
2515,8576,Autowerkstätten,Josef Jankowski Mähler Autoservice
47530,10688,Dienstleistungen,Ergokon Konstruktionsdienstleistungen
40555,565,Allgemeinärzte,Gornowitz Praxis Für Allgemeinmedizin Dr. Med.
23981,53956,Vereine,Horst Roßmann Betriebsärztlicher Dienst Biedenkopf E.v.
39765,33915,Maler,Hans-Jürgen Spiegel Untereiner Malerbetrieb
8575,33745,Maler,Gerhard Pabst Souren Betrieb Für Malerarbeiten
10436,662,Allgemeinärzte,Hans-egons Facharzt Für Innere Medizin Dr. Med.
61464,27706,Gebrauchtwagen,Hauff Autohaus Gmbh
42167,17132,Elektriker,Elektrotechniker-plus Leinweber
9753,42986,Sanitärinstallationen,Munkelt Sanitär- Und Heizungsinstallation Schäffler
62929,42044,Sanitärinstallationen,Gerrits Sanitär Und Heizungen
60202,21950,Friseure,Essanelle Ihr Friseur - Essanelle Hair Group Ag Im Hause Erdincdt Friseursalon
51902,8545,Autowerkstätten,Jaroslaws Kfz-reparatur Und Handel
26284,58532,Versicherungsvermittler,Devk Versicherungen Löwenstein Versicherungsbüro
45537,26132,Gebrauchtwagen,Autohaus Gößner Automobilhandel Pichler
16834,20902,Elektrotechnik,Tps Elektronik Gmbh
14108,52096,Unternehmensberatungen,Sven Barthel Cik Unternehmerberatung Gmbh
61605,27982,Gebrauchtwagen,Karl-Heinz Seemann Nd Automobile Gmbh
20807,2122,Apotheken,Apotheke Am Kreuzkamp Apotheke
1807,51283,Unternehmensberatungen,Peter Heymann Facility Consultants Gmbh
32492,5267,Architekturbüros,Gerhard Weinberger Kapala Architekt
29384,7958,Autowerkstätten,Bruno Ostermann Siefken Kfz-mechanikermeister
8878,375,Allgemeinärzte,Eissner Arzt Für Allgemeinmedizin Dr.
55474,37398,Physiotherapie,Physiowerk E.fust Praxis Für Physiotherapie Grafe
47912,42579,Sanitärinstallationen,Jürgen Michaelis Zankl Heizung Sanitär
55463,23131,Friseure,Hair Harmony Gmbh Pflug
61320,27910,Gebrauchtwagen,Jonen Automobilhandel
39426,1953,Allgemeinärzte,Williann Facharzt Für Allgemeinmedizin
54974,45983,Tiefbau,Kallert Bau Gmbh Baugeschäft
20391,18146,Elektriker,Mlv Von Lewinski Elektroanlageninstallation Böttcher
23780,49839,Unternehmensberatungen,Hattrup Unternehmensberatung
19257,20025,Elektrotechnik,Johannes Gries Gefäller Elektrotechnik Gmbh
7640,4261,Architekturbüros,Amtmann Architekturbüro
17353,39901,Restaurants,Hotels - Landhaus Rabenhorst Hotel Und Restaurant
50618,7511,Autowerkstätten,Alexander Happe A-z Autoservice
11836,4204,Architekturbüros,Ackemann Architekt Dipl.-ing. Götze
61711,62613,Werbeagenturen,Pra Werbeagentur
41940,31964,Hotels,Hotels - Ceres-hotel
39850,43912,Sanitärinstallationen,Wolfgang Böcker Wäschle Heizung Und Sanitär Gmbh Heizungsbau
12210,33066,Hotels,Windenreuter Hof
17346,49396,Unternehmensberatungen,Ferdinand Roll Ciss Consult Kompetenzzentrum
15699,46276,Tiefbau,Langemann Gmbh & Co. Kg Bauunternehmung
55102,4923,Architekturbüros,Dipl.ing. Architekt Armstorfer Architekt Böttcher
16036,36179,Physiotherapie,Eugen Baumgart Muskietorz Praxis Für Physiotherapie
26013,56561,Vermittlungen,"Elektro A-z & Notdienst, Alarm-, Photovoltaik-/solarstrom-, Sat-, Sprechanlagen E.k. Solaranlagenbau Grote"
40751,18560,Elektriker,Schneeberger Elektrotechniker Koop
43640,26139,Gebrauchtwagen,Autohaus H. Mertel Gmbh
52753,10294,Dienstleistungen,Citylens Chemnitz Digitale Fotodienstleistung Zeitler
1187,39403,Restaurants,"Gaststätten, Restaurants - Schnakenstich"
3488,61863,Werbeagenturen,Hamisch Werbegrafik
55168,61618,Werbeagenturen,Engelmann & Kryschak Werbeagentur Gmbh Werbeagentur
50792,55090,Vereine,Segler-verein Wörthsee E.v. Hohn
31657,12812,Dienstleistungen,Service-wohnen Am Coldinne Stift - Müllers Home Service
35788,40460,Restaurants,Peter Gäbler Münnich
22976,22955,Friseure,Haarstudio Adlhoch
17619,24185,Friseure,Michael Hölzl Friseur Klinck Gmbh Im Famila-warenhaus
11779,62780,Werbeagenturen,Saxonia Show And Promotion Co. Ihno Bischoff
49238,46422,Tiefbau,Manfred Möllers Huge-bau Gmbh
26380,28902,Gebrauchtwagen,Willi Holzapfel Stegelmann Autohaus Gmbh & Co.kg
33661,58886,Versicherungsvermittler,Georg Ruppert Jabs Versicherungskaufmann
20054,27844,Gebrauchtwagen,Ibrahim Zimmer Autohaus Pischke Autohaus
22702,28081,Gebrauchtwagen,Kronemeyer Autohaus Gmbh Werkstatt / Autohandel Autohandel
26094,50509,Unternehmensberatungen,Knürr Consulting
38805,12794,Dienstleistungen,Service Concept Heilmann Und Partner Gmbh
13348,40403,Restaurants,O Forno Restaurant
42175,5447,Architekturbüros,Harald Alber Khadivi
19905,32440,Hotels,Jörg Lerch Park Inn Hotel - Rezidor Park Nürnberg Gmbh Hotel
4136,15862,Edv,Yello Informationstechnik Gmbh & Co. Kg Poppe
21742,51677,Unternehmensberatungen,Rolf Kost Cec Consult Gmbh
10562,34385,Maler,Käßner Malerbetrieb
47171,6122,Architekturbüros,Lang Architekten Architekten Scheller
12842,25874,Gebrauchtwagen,Autohaus Bohny Gmbh Autohaus
43714,20114,Elektrotechnik,Klaus Maaßen Weltron Elektronik Gmbh
59630,5895,Architekturbüros,Kemp Architekt Dipl.-ing. Pawlowski
26403,33942,Maler,Heek Malerfachbetrieb
9581,17745,Elektriker,K + K Elektroinstallation U. Service Gmbh
10595,4330,Architekturbüros,Architekten Wagner & Anastasios
45761,34172,Maler,Josef Maurer Frenzer Malerbetrieb
1730,11879,Dienstleistungen,"Lösche Dienstleistungen, Haus ,hof, Garten, Forst"
27599,8905,Autowerkstätten,Manfred Jakobs Autoservice Dargel
33845,12853,Dienstleistungen,Sitel Services Gmbh
42123,33747,Maler,Gerhard Rühle Babitz Malermeisterbetrieb
8807,55952,Vermittlungen,"Ab Bahnhof Auskunft, An-/abfahrt Ug (haftungsbeschränkt) Auskunftsdienst Bohl"
